participant,file_path,timestamp,rms,zcr,harmonic_ratio,percussive_ratio,tonnetz_mean_1,tonnetz_mean_2,tonnetz_mean_3,tonnetz_mean_4,tonnetz_mean_5,tonnetz_mean_6,tonnetz_var_1,tonnetz_var_2,tonnetz_var_3,tonnetz_var_4,tonnetz_var_5,tonnetz_var_6,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,self_similarity_mean,self_similarity_var,mfcc_motion,mfcc_accel,repetition_contrast,timbre_stability,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_mean,spectral_flatness_mean,spectral_contrast_mean,spectral_contrast_var,spectral_complexity_mean,pitch_mean,pitch_std,pitch_range,onset_density,bpm,num_beats,onset_rate,danceability,key,scale,key_strength,pitch_range,num_notes,pitch_yin,pitch_salience,vibrato_extent,inharm_mean,inharm_var,dissonance_mean,dissonance_var,main_chord,num_chords,harmonic_percussive_ratio
_r2lvjm6vr,davidalvarezsharkslaborinquenafelixastolarteslolarodriguezdetiodavidnewmanmattsullivanjeaninetesoriwestsidestorysample1mp3.mp3,11.421937216122300,0.10987274,0.06715984013728320,0.70464414,0.39897335,-0.03628917009529130,-0.08062370609228970,-0.06404494165772310,-0.0013234052469733900,-0.017356737326168800,-0.010629221752902600,0.006855480422326960,0.0052170238572374900,0.023015823650138300,0.010997269660567400,0.0006466714746439790,0.0008652886228118660,-793.6044,103.73544,-22.902872,3.838455,-21.370571,-8.120393,-1.1999383,7.044137,-3.3281658,0.22175907,2.2347724,-6.8144155,-2.3163502,56673.31,2932.4714,2389.5574,916.39557,647.9659,870.47345,898.4304,326.5023,192.68663,101.89408,80.63081,231.45007,92.05043,0.9785182,0.00030079184,9.354997,9.163317,0.104598455,0.10689475,4297.185565816950,676031.9354515600,1814.3579943426700,0.0875489307813689,-5.1529365,0.834631,13.339080459770100,230.2708740234380,21.084453582763700,92.18673706054690,51.0,104.4140625,3,"(array([], dtype=float32), 0.0)",[0.5804988 0.5688889],C#,major,0.6719663739204410,1003.7877197265600,15,611.339672348716,0.5315444686196070,231.59117126464800,0.1928723261384720,0.010681917316302500,0.36720817569981900,0.0058263816546889700,Fm,2,0.68584335
_r2lvjm6vr,handcoversbruisetrentreznorandatticusrossthesocialnetworksample1mp3.mp3,0.0045761198418402,0.20502372,0.017174516799132900,0.8936099,0.17809412,0.3217779427667150,-0.008367599307792690,-0.03313162454973060,-0.5239351103380380,-0.09665237268460960,-0.016127169476344900,0.008439421613200690,0.011667775518569400,0.007598120274852070,0.04617583413149590,0.006682825866026900,0.0027779179497793000,-706.51184,263.8217,-17.766466,52.223015,-24.090267,0.056528814,-14.805274,-6.0364203,-2.2773015,-5.112935,6.879463,18.972982,-4.726152,530.09064,320.54727,114.68971,222.2781,51.81333,43.587288,64.4281,41.864952,56.000294,43.834427,71.74254,54.8587,49.43686,0.99786687,3.0449487E-06,5.56791,7.3220043,0.17921749,0.1796006,4728.480837767150,234220.0003578570,492.2935748922410,0.010546106886621800,-4.828971,0.027720276,12.218390804597700,227.6394805908200,59.08541488647460,157.322509765625,86.5,123.046875,3,"(array([], dtype=float32), 0.0)",[0.48761904 0.48761904],D,major,0.8375609517097470,85.18170166015630,9,273.6524198744030,0.26507900011810400,39.24032974243160,0.28979607820510900,0.0021939144992652100,0.3425227690074180,0.0034866530777816500,Bm,1,0.8986729
_r2lvjm6vr,handcoversbruisetrentreznorandatticusrossthesocialnetworksample1mp3.mp3,3.6120132315049000,0.30444714,0.010801458634393100,0.8792222,0.21311584,0.4308660063063630,0.020881829143624100,-0.3137328178750250,-0.5502458863670210,-0.12077419762374000,-0.12368243325776700,0.016351206534390400,0.004512469968333230,0.010406221814917100,0.009122389294426280,0.0013180776826757800,0.0055342485300735200,-701.68896,266.53827,1.227936,63.716633,-8.281379,7.2519383,-13.145719,-5.4544287,-6.0815935,-4.1349893,12.701134,24.034273,2.9823096,233.66269,240.42116,128.92496,85.37981,44.153328,45.37424,32.008984,34.896267,31.884855,46.89875,25.459597,38.792442,39.4618,0.9987095,3.4255784E-06,5.7767415,8.000116,0.17288457,0.17310797,4480.086876880160,464939.6043345860,371.01461476293100,0.01105810579142650,-4.7542686,0.030399205,11.833333333333300,290.7333984375,5.093231201171880,32.978546142578100,86.5,123.046875,3,"(array([], dtype=float32), 0.0)",[0.48761904 0.48761904],D,major,0.8457809090614320,90.93817138671880,29,270.44885271245800,0.45026201145215500,31.38496971130370,0.22740355564747000,0.010176814085624600,0.36106782050972600,0.0055083088842540700,Gm,2,0.9038818
_r2lvjm6vr,handcoversbruisetrentreznorandatticusrossthesocialnetworksample1mp3.mp3,7.246896631769540,0.2196583,0.014134754335260100,0.89782065,0.16816883,0.49312592308424300,0.002068559068248420,-0.04972565057618060,-0.515135471228197,-0.2286763895672430,-0.1340352705547760,0.014558586458984200,0.0035588732100080500,0.03535443264061920,0.016536750156955000,0.005755473202703880,0.00839447107518324,-711.78644,263.17905,-7.8554854,49.027164,-14.834697,4.400511,-10.0530405,-2.781682,-5.3377995,-5.2874804,3.9845743,16.567947,-2.148913,317.65408,156.3267,70.18894,84.54476,90.00766,29.103922,51.67601,36.608288,29.664347,39.361736,41.989315,45.69692,35.2887,0.9986793,1.1599677E-06,5.203257,6.79777,0.19193348,0.19218731,4565.4190947434,256871.60911426300,424.22885237069000,0.009322570350513550,-4.81433,0.017324861,12.959770114942500,267.2892761230470,41.073787689209000,169.45298767089800,86.5,120.18533325195300,3,"(array([], dtype=float32), 0.0)",[0.47600907 0.49922895],D,major,0.8391400575637820,66.67330932617190,20,280.1451274698430,0.5275242332030430,19.277807235717800,0.24822915516878400,0.0054717093321207400,0.37402768145230700,0.006060635235891590,Gm,2,0.8829329
_r2lvjm6vr,handcoversbruisetrentreznorandatticusrossthesocialnetworksample1mp3.mp3,15.0,0.23005438,0.01211106846098270,0.8553521,0.21805899,0.5440254286514340,0.1400911950275850,-0.24202007122696700,-0.6235562379348020,-0.1926662408383050,-0.06909376888576210,0.042571915983178600,0.01951158571106050,0.004662736855242800,0.015672774236017500,0.007045392956769550,0.004668345885222970,-703.1514,253.52126,-2.7482767,58.297626,-6.8059287,7.521992,-9.356441,0.056001686,0.75456643,5.2703247,17.274254,24.481241,1.6833037,378.4637,332.55606,165.25703,102.69944,40.612686,30.835741,34.566803,39.168293,43.690376,43.7055,52.480812,23.897335,32.815193,0.99850076,1.9823729E-06,5.905515,8.002158,0.16907936,0.16933323,4331.263018027120,397669.7384671250,465.4389480064660,0.012582569573096000,-4.770673,0.02703925,11.689655172413800,143.393798828125,7.972495079040530,46.36988830566410,86.5,123.046875,3,"(array([], dtype=float32), 0.0)",[0.48761904 0.48761904],D,major,0.8310878276824950,114.5750732421880,21,295.2888281928170,0.20730410059067300,31.188581466674800,0.12762703056343700,0.003174762049781860,0.3709431327439640,0.006853880157889350,Bm,1,0.8791861
_r2lvjm6vr,handcoversbruisetrentreznorandatticusrossthesocialnetworksample1mp3.mp3,15.0,0.23005438,0.01211106846098270,0.8553521,0.21805899,0.5440254286514340,0.1400911950275850,-0.24202007122696700,-0.6235562379348020,-0.1926662408383050,-0.06909376888576210,0.042571915983178600,0.01951158571106050,0.004662736855242800,0.015672774236017500,0.007045392956769550,0.004668345885222970,-703.1514,253.52126,-2.7482767,58.297626,-6.8059287,7.521992,-9.356441,0.056001686,0.75456643,5.2703247,17.274254,24.481241,1.6833037,378.4637,332.55606,165.25703,102.69944,40.612686,30.835741,34.566803,39.168293,43.690376,43.7055,52.480812,23.897335,32.815193,0.99850076,1.9823729E-06,5.905515,8.002158,0.16907936,0.16933323,4331.263018027120,397669.7384671250,465.4389480064660,0.012582569573096000,-4.770673,0.02703925,11.689655172413800,143.393798828125,7.972495079040530,46.36988830566410,86.5,123.046875,3,"(array([], dtype=float32), 0.0)",[0.48761904 0.48761904],D,major,0.8310878276824950,114.5750732421880,21,295.2888281928170,0.20730410059067300,31.188581466674800,0.12762703056343700,0.003174762049781860,0.3709431327439640,0.006853880157889350,Bm,1,0.8791861
_r2lvjm6vr,handcoversbruisetrentreznorandatticusrossthesocialnetworksample1mp3.mp3,10.808347454676300,0.3047174,0.012576770231213900,0.8464702,0.24082218,0.3368533864956790,0.035440373919623900,-0.25194777809103600,-0.5644545186623870,-0.1253271899427130,-0.10923886454034400,0.025035888276968200,0.0019067259656948900,0.01391344880041450,0.0025482724853693100,0.0007046186933284200,0.0012384279379103000,-696.04535,267.34586,3.5428278,58.985626,-10.55647,5.179603,-14.7156925,-6.364335,-2.7450132,1.789862,12.709053,25.78517,3.946717,319.26343,289.4087,108.45481,105.97377,46.88375,53.154663,40.494396,25.122934,28.270317,37.597343,38.11798,47.865814,33.34345,0.9986037,3.7296816E-06,5.8495245,7.9753485,0.17071536,0.17095406,4074.531830184760,421328.9621779150,438.9555832435350,0.011679010674485900,-4.7323527,0.03354039,12.166666666666700,288.94921875,5.0854387283325200,23.346588134765600,86.5,108.8114013671880,3,"(array([], dtype=float32), 0.0)",[0.5572789  0.54566896],D,major,0.8159990906715390,153.6004180908200,13,261.6733124472880,0.46586116403341300,64.6712417602539,0.24882897929373100,0.009676973508178740,0.37450646541335400,0.005389904049443490,F#m,2,0.8838388
_r2lvjm6vr,instoristifandstrongethegreenknightdanielhartsample1mp3.mp3,0.0016121698894269,0.22511001,0.04831726427023120,0.9893502,0.04146196,-0.041561416535736200,-0.1264267137960180,0.05058006225677620,0.2707230197677280,0.08284770107113440,0.04872838351749210,0.0019072767067886500,0.002898930694831080,0.006059880782245250,0.0010047151952903400,0.001026506357416100,0.0006195153298252960,-619.4033,102.84678,-68.96095,-25.380781,-34.461132,-15.851999,16.913927,25.943697,-20.58057,32.610252,44.054512,46.75955,33.396564,306.98187,275.1599,206.55692,152.46806,123.06214,88.48146,55.617344,83.32337,53.750854,84.946724,66.50209,54.819862,45.867886,0.99684775,5.7083566E-06,6.03588,7.856545,0.16515367,0.16567592,4719.627079404630,225767.76914370800,1230.7339372306000,0.026814788280204800,-4.6436887,0.047486454,16.597701149425300,603.08642578125,47.15541458129880,117.55389404296900,86.5,117.45384216308600,3,"(array([], dtype=float32), 0.0)",[0.510839   0.48761904],C#,minor,0.4394044280052190,106.84344482421900,13,611.0624104817710,0.239287444813685,44.470577239990200,0.1789491934908760,0.006927734936073120,0.4356287976106010,0.005866162197557620,Abm,1,0.98701346
_r2lvjm6vr,instoristifandstrongethegreenknightdanielhartsample1mp3.mp3,15.0,0.22094125,0.04339211524566470,0.9864474,0.043375425,-0.12757176766986500,-0.15112096330983100,-0.07165907275902720,0.3414737749306450,0.1937800757194960,0.059595851954779500,0.0026690114366600500,0.0007390763933284270,0.001606143514228380,0.0016516976627647300,0.0004952837587535850,0.00027193411830786000,-672.58246,82.975746,-103.161316,-52.865124,-56.231064,-43.128563,10.593289,23.407589,-31.071123,31.804781,41.056232,44.59395,27.573093,553.9075,247.72523,238.92567,191.49654,156.96367,120.60163,57.04721,48.857586,59.329914,84.00065,75.61962,48.729,42.37057,0.9973861,5.523802E-06,7.591914,10.083644,0.13137479,0.13171908,4548.217656979620,270430.6397753170,1162.0504445043100,0.021215909096444500,-4.840196,0.07142499,16.74712643678160,561.1490478515630,29.761795043945300,132.20953369140600,86.5,123.046875,3,"(array([], dtype=float32), 0.0)",[0.48761904 0.48761904],C#,minor,0.49456310272216800,119.9788818359380,16,592.0567979600690,0.2534018179232420,36.61003875732420,0.2395945045683120,0.006015405816428400,0.41346843242645300,0.005731893328783950,Cm,1,0.9748505
_r2lvjm6vr,instoristifandstrongethegreenknightdanielhartsample1mp3.mp3,5.407739269713780,0.026434759,0.12542618768063600,0.998455,0.0076290113,0.1030038445370980,0.07770945788621370,0.18646529208965600,0.30577790985607100,-0.09798430668227210,0.09754653689338800,0.010130700760112700,0.0069997176825950300,0.05326231506249620,0.04709439263396880,0.00644683722963329,0.0037091779988344100,-1112.1232,69.90546,-10.971259,-17.996822,-27.991814,-31.667372,-3.710886,5.4687214,-14.414608,19.21151,10.421956,22.594257,27.819622,18227.926,2219.262,1016.13306,980.79266,1322.0035,1283.7917,129.25565,93.595665,829.0804,115.54959,42.29801,245.70894,718.9536,0.99086565,6.6907225E-05,5.6512747,6.6345286,0.1753349,0.17695123,4702.053755135370,767021.0072035070,4480.020036368530,0.27600995899745400,-6.6909914,0.18233733,0.9425287356321840,876.9293212890630,507.3277893066410,1270.0693359375,0.5,91.47563171386720,3,"(array([], dtype=float32), 0.0)",[0.65015876 0.6617687 ],C,major,0.5705452561378480,194.29696655273400,17,605.2829307209360,0.5015179315073920,43.4592399597168,0.13791960199502700,0.003938403335580940,0.3368680000990290,0.0018045962424366100,Abm,2,0.9145153
_r2lvjm6vr,instoristifandstrongethegreenknightdanielhartsample1mp3.mp3,8.014229671069450,0.094794214,0.03076171875,0.96956867,0.08340985,0.02039313741666160,-0.0873913817503439,-0.1893467927124530,0.25383764452806000,0.040496481824774100,0.08450655300251810,0.007325655398534050,0.004497447607099500,0.001125949094579620,0.009128146863805340,0.006676600839622920,0.0018426947443796100,-841.62463,204.41283,10.264783,-16.929953,-15.926769,-11.212202,12.502334,22.155645,-19.983143,15.664319,9.416238,50.868595,38.368885,4334.9395,739.5492,529.03424,213.18549,142.82661,134.0205,75.3119,91.76716,100.79693,46.98246,102.37133,318.44418,170.79242,0.9959058,8.89935E-06,6.1070766,7.5735006,0.16307406,0.16374446,4741.6332313274500,385785.78659810400,938.5506465517240,0.018849937726968300,-5.6152835,0.21450852,5.764367816091950,535.0936279296880,28.155887603759800,117.50576782226600,16.0,105.46875,3,"(array([], dtype=float32), 0.0)",[0.5688889 0.5688889],C,minor,0.49246662855148300,65.18338012695310,14,519.5443195863200,0.3858539857478300,16.421592712402300,0.14420421726324300,0.011366494071684100,0.3250764853913680,0.014281134021168100,Em,2,0.9693065
_r2lvjm6vr,instoristifandstrongethegreenknightdanielhartsample1mp3.mp3,10.407739269713800,0.17417504,0.03997132406069360,0.99679345,0.017963985,-0.25733037259808900,-0.1375863030137230,-0.011619777480581900,0.2722966505866340,0.12171038797872900,0.10379203073301500,0.0032655289005386100,0.001995213637939660,0.0032631288656418900,0.005443531647692460,0.0035987708884914000,0.00022219805243396700,-759.23645,134.11589,-75.566696,-50.164394,-49.80245,-32.54461,22.039606,28.83658,-24.22651,39.79888,41.82129,59.1318,34.05553,410.97345,670.0714,587.3678,146.25316,143.06052,87.13061,39.653297,45.726017,94.06651,71.03601,103.12361,93.2121,119.9111,0.99647564,9.218643E-06,5.8185825,7.563116,0.17125745,0.17186317,4877.805767190870,289119.15536639600,1112.9200902478400,0.014831357383993500,-5.3783646,0.059614416,8.011494252873560,557.1983032226560,23.072561264038100,111.59881591796900,44.0,105.46875,3,"(array([], dtype=float32), 0.0)",[0.5688889 0.5688889],C#,major,0.5312533378601070,170.34536743164100,14,555.8685888810590,0.43051773512905300,39.37359619140630,0.21815652218224000,0.008422867268579410,0.4235146890648390,0.005801977688616970,Ab,2,0.98737085
_r2lvjm6vr,lapunturadellamorteenniomorriconethehatefuleightsample1mp3.mp3,0.0198085687535303,0.052986044,0.02568133580202310,0.9961328,0.02531659,0.07035527661265300,0.6458992000079150,0.0729229206222806,0.6498909647812830,0.16036782560458900,0.20990372373925000,0.002184385676125020,0.009521909084885350,0.0033134605300930400,0.0027712651475646800,0.0007517043016015290,0.00227474287578878,-828.9789,202.09335,-66.08534,-8.795228,-25.03137,-16.605501,-2.8989754,-6.7830153,-11.685412,-18.576414,-7.077165,-3.281669,-0.76609653,199.1409,178.42856,122.87509,76.102394,71.93411,45.464935,76.57709,105.2459,76.611824,50.794266,77.035835,86.411606,75.537445,0.99849945,9.2175765E-07,4.617931,5.4982967,0.21622226,0.2165472,5522.372329887300,163443.3660714000,752.1770608836210,0.025563619088852500,-5.541032,0.013817776,5.241379310344830,262.87506103515600,0.5787424445152280,1.515625,0.5,120.18531799316400,3,"(array([], dtype=float32), 0.0)",[0.499229   0.49922907],C,minor,0.7766104340553280,1.515625,2,262.6608242458770,0.2503375538032160,0.5936079621315000,0.12905223433756200,0.0059314795601665600,0.3016832835144470,0.0033947788891750700,Fm,1,0.9973896
_r2lvjm6vr,lapunturadellamorteenniomorriconethehatefuleightsample1mp3.mp3,5.108550956769340,0.06444724,0.03463127709537570,0.99473274,0.029538915,0.1517475381171910,0.7891384814311220,0.2587650995438060,0.6139360950804920,0.174048759954954,0.1903089984846660,0.0012413248346645000,0.014532829853085700,0.0027773287113197100,0.005046295040682690,0.000460684525731029,0.002574195942671850,-775.3666,187.96924,-88.99147,-13.93513,-26.344751,-12.104956,-8.111698,-14.879808,-6.843768,-5.3257203,-8.46226,-11.526828,-5.2467513,200.19475,113.16918,129.63318,99.82129,80.17169,96.23406,68.57723,79.57701,94.47935,80.04147,105.481476,125.21796,105.30912,0.9981478,9.55997E-07,5.046113,6.0150547,0.19780527,0.19817233,5492.024466679010,171900.28187556800,1015.2781519396600,0.023364062383556800,-5.374625,0.018584074,7.568965517241380,262.4793395996090,0.752015233039856,1.515625,1.5,112.34715270996100,3,"(array([], dtype=float32), 0.0)",[0.5340589 0.5340589],C,minor,0.8119584321975710,3.040008544921880,3,271.25706308538300,0.664047709242864,0.7267729640007020,0.1798034987719310,0.004486518395843440,0.33119910984268300,0.004442893385835080,C,2,0.99464935
_r2lvjm6vr,lapunturadellamorteenniomorriconethehatefuleightsample1mp3.mp3,8.739381136980890,0.18676656,0.040276147037572300,0.9785113,0.076401964,0.1882043073580260,0.38149786342689600,0.265608576293281,0.5252633503988080,0.08013995077117480,0.10193873295034700,0.0006353026971470440,0.0063869659759461600,0.0014686168998544700,0.0017196275751212300,0.0005260664833660050,0.0008443638435411850,-615.7553,163.60936,-85.54763,4.1879554,-29.081774,-15.373786,-8.173748,-18.746857,-14.246215,-11.650162,-13.034369,-3.7934854,-4.6460924,1969.0521,81.76316,100.968414,51.322098,90.16159,101.54831,61.887222,57.035954,72.36366,61.791122,79.248535,72.68422,57.242474,0.9975575,2.2440727E-06,5.5957127,6.7113013,0.17827176,0.17870824,5223.003147870650,179111.53285155500,1147.076205549570,0.024724163907184,-4.584164,0.11028737,23.21264367816090,262.3594665527340,1.3006781339645400,9.067840576171880,75.0,102.34605407714800,3,"(array([], dtype=float32), 0.0)",[0.5804988  0.59210885],C,minor,0.8114274144172670,4.546875,4,269.59147852117400,0.6199582625519150,0.9747176170349120,0.17457653491080500,0.006635280404531720,0.3432090762600470,0.0028565342819073900,Fm,2,0.9929839
_r2lvjm6vr,lapunturadellamorteenniomorriconethehatefuleightsample1mp3.mp3,12.050740886897700,0.044368953,0.022582302203757200,0.9894065,0.0471718,0.0321125210262416,0.28551640851668500,0.03795011920822150,0.5027877789221130,0.08979695037771750,0.1238626779606020,0.0007223417991394230,0.0037621341941450200,0.0007046983899328790,0.001005721857620290,0.000893088475552613,0.00039629335054495800,-937.2067,214.65062,-21.965586,-21.401419,-7.601691,-12.568947,-15.093812,-21.670336,-12.309699,-6.2776327,-2.8058465,-1.3132104,-0.68224776,17798.535,1003.33673,2415.7603,251.1974,184.24268,130.67416,92.14108,88.02078,83.47347,54.865463,59.368534,52.298973,56.851624,0.991954,6.537887E-05,5.4854565,6.5417504,0.18083346,0.18230024,5326.23382287738,188712.70859679000,602.1871632543100,0.03272212181647110,-5.94057,0.37462768,3.896551724137930,262.0766906738280,1.6810327768325800,10.60992431640630,6.0,172.265625,5,"(array([], dtype=float32), 0.0)",[0.34829935 0.3366893  0.34829938 0.34829926],C,minor,0.8337070941925050,6.0450439453125,3,266.43103408813500,0.5972357260232620,2.284815788269040,0.17825496482493500,0.009001683397503450,0.34391463378613600,0.005145040026495820,C,4,0.9729916
_r2lvjm6vr,nathanjohnsonthemefromglassonionglassonionsample2mp3.mp3,0.0075487669954511,0.2597361,0.009906746748554910,0.94809896,0.124265805,0.0007175455833641030,-0.34633953232344700,0.3327337670688780,-0.30693035491821200,-0.13096333474543000,-0.06291642736122600,0.0034112961860188200,0.04191381367268570,0.009406638517910240,0.012689642324545800,0.001421236745136150,0.0012484369912810100,-688.65753,246.05182,4.9884953,23.903486,14.819044,5.4917073,2.7651057,12.715505,11.421889,15.977417,10.68373,7.6059685,1.2957077,1524.558,273.15765,185.9114,121.123566,134.29115,119.407326,60.7311,35.40029,36.937122,44.345154,52.066597,44.861805,42.905945,0.9979367,3.0510491E-06,4.93732,6.0062327,0.20212112,0.20253903,5134.890509945220,206492.12186227300,277.8278219288790,0.004819950843551040,-4.66435,0.0356855,15.810344827586200,,,,79.0,107.66602325439500,3,"(array([], dtype=float32), 0.0)",[0.510839  0.5572789],B,major,0.47602546215057400,2.4605789184570300,8,218.41663614908900,0.18643129820173400,0.5179529190063480,0.08969541744639480,0.004212577969434010,0.3933733943435880,0.004442527175648690,Fm,1,0.92700267
_r2lvjm6vr,nathanjohnsonthemefromglassonionglassonionsample2mp3.mp3,2.0615124151767,0.23292243,0.01461456828034680,0.8723488,0.19338687,0.27621823996780500,-0.16407754310390800,0.18756398738352700,0.1829914864814510,0.06042629820757130,-0.08506583660262630,0.005328834696508140,0.00860016614572427,0.010710199293463700,0.0027108862118392700,0.0015234937953801000,0.0005227509816220650,-659.92285,230.87184,-9.325723,38.046196,15.78694,17.657526,8.934415,-2.041165,-0.6573512,0.6526472,-3.3656042,-1.0525149,0.5385457,1103.3418,373.30905,110.064026,85.75881,108.3572,62.212036,71.92785,53.182117,42.596676,51.770676,41.850735,86.01645,84.02599,0.9977488,2.8347547E-06,5.1742725,6.2622347,0.1928288,0.19326389,4619.887395749150,323280.3781792400,349.2339035560350,0.00558831897061104,-4.643803,0.045455564,17.2183908045977,,,,86.5,123.046875,4,"(array([], dtype=float32), 0.0)",[0.48761904 0.48761904 0.48761904],B,minor,0.8781137466430660,27.171932220459000,27,146.23146533966100,0.3859345489604910,10.510537147522000,0.06888722115069290,0.0027076547252882100,0.41233321224254600,0.003995726962651260,F#,3,0.91384536
_r2lvjm6vr,nathanjohnsonthemefromglassonionglassonionsample2mp3.mp3,6.232113001696060,0.16632806,0.024899521315028900,0.8522146,0.21065278,0.017717745741784200,-0.02635763969829940,0.3646800941385270,-0.2331212912804560,0.04220862605443020,-0.09181099975915250,0.014665161391951800,0.07761734401871010,0.006359307569861360,0.007520969990548260,0.005276422559666140,0.005430659901767940,-684.2752,240.8245,-32.534943,29.794111,21.330873,19.647179,9.688146,3.5748305,-2.16628,-2.9759343,6.1460075,-1.0274467,-10.942806,850.9045,263.1278,280.6949,134.5587,168.5305,125.87967,55.14209,74.34266,87.73874,61.381516,86.479774,59.19605,52.375465,0.99729776,3.91243E-06,5.1784744,6.1874127,0.19258524,0.19310707,4613.488364734870,330524.3463836090,765.6662513469830,0.006573685166565170,-4.7576365,0.039815083,16.46551724137930,110.52613067627000,12.590848922729500,32.594932556152300,72.0,172.265625,6,"(array([], dtype=float32), 0.0)",[0.3018594  0.33668935 0.3366893  0.34829938 0.34829926],B,minor,0.8661810159683230,5.6747589111328100,11,192.08839659257400,0.4460450515828350,0.8020777106285100,0.09746008486994970,0.0021890015171706200,0.4208867082541640,0.003128954180070610,E,5,0.88437474
_r2lvjm6vr,nathanjohnsonthemefromglassonionglassonionsample2mp3.mp3,8.952080348509570,0.17115217,0.054831444183526000,0.86835265,0.20200871,0.2287237905573870,0.10360401535332200,0.13690395678811500,-0.11309862163175200,0.10030354613367400,0.004746992835426300,0.027192799361459000,0.0016011868122230500,0.042367754615533900,0.016175777070973500,0.005774556890257480,0.001998368929773990,-576.6249,124.151054,-36.617733,34.226673,3.0496328,1.4858502,-3.452418,-3.4696412,-5.190795,6.302455,1.4007224,-4.4827766,-2.17599,969.20135,871.9695,377.4113,232.57355,159.52948,115.15685,109.19755,114.25827,119.6602,89.15964,62.39433,60.55084,35.793972,0.9926139,3.7705853E-05,5.467349,6.9212418,0.18155305,0.182904,4325.459267802620,264396.2237761620,1641.2260910560300,0.0065974975111840800,-4.357305,0.028153373,29.17816091954020,335.4126281738280,123.85743713378900,360.7847900390630,86.5,172.26564025878900,5,"(array([], dtype=float32), 0.0)",[0.34829932 0.34829926 0.32507944 0.32507932],G,major,0.835022509098053,13.218673706054700,19,284.5239521373400,0.4694909798828040,2.510277271270750,0.10644436059308000,0.0030972053137827000,0.4301543425429950,0.0032313374699360800,F#,4,0.83523196
_r2lvjm6vr,nathanjohnsonthemefromglassonionglassonionsample2mp3.mp3,11.759059092987100,0.09551175,0.04073902637283240,0.9581775,0.11277531,0.13329208364719200,-0.35274946031421700,0.3897666662223800,-0.14003240846716100,-0.130399905145877,0.02800365882879710,0.005645220615130370,0.008811519160776790,0.006297202094674300,0.006548255654128670,0.003625487207452760,0.0036859155639474300,-652.0656,148.36928,-39.938545,20.78447,-8.368518,-2.836085,-11.03029,-12.707145,-14.474371,-7.6695747,-7.49794,-5.448905,-1.2077115,496.8182,293.04462,107.770096,89.47441,59.58558,61.90755,74.62826,65.86398,61.073334,36.969128,111.16332,126.23602,51.053795,0.9972994,2.8737236E-06,5.8409266,7.083398,0.17074335,0.17120571,5136.02601641074,216655.32630170500,1112.3013200431000,0.007326804342326420,-4.7480874,0.022480838,16.43103448275860,247.23069763183600,1.2643476724624600,7.1117401123046900,67.5,149.10386657714800,4,"(array([], dtype=float32), 0.0)",[0.3947392  0.40634918 0.40634918],E,minor,0.6960797905921940,113.94386291503900,25,283.31156279824000,0.5271490924060350,43.3674430847168,0.2628134765069590,0.0038951139996838000,0.40649729018861600,0.0026762026144149100,E,3,0.93747747
_r2lvjm6vr,nathanjohnsonthemefromglassonionglassonionsample2mp3.mp3,13.519598257467800,0.06492789,0.05588421242774570,0.9321746,0.14238946,0.005579804911478330,-0.05367352557650970,0.14010183821696700,-0.05855315462120670,-0.06061090327789850,0.0724491729374072,0.008299897090496940,0.13304362423098400,0.04825950673951040,0.04674290528427920,0.0005485322508235970,0.004196219133540180,-675.5859,141.0252,-39.85535,15.610107,-13.6112385,-8.99602,-10.771046,-14.22544,-13.646897,-6.4377446,0.5229542,4.9095106,-0.4300644,278.64377,594.9726,95.082794,130.0219,59.37624,92.96493,73.9927,80.53048,82.03334,46.413704,84.47882,62.503063,61.294598,0.99682444,4.9262508E-06,5.7739954,7.1182656,0.17264032,0.1731903,4917.342337071210,204531.8278019530,1574.7701710668100,0.010092947246699500,-4.8533697,0.018293705,14.597701149425300,290.30731201171900,50.939632415771500,108.55364990234400,33.0,114.84375,3,"(array([], dtype=float32), 0.0)",[0.52244896 0.522449  ],B,minor,0.725435733795166,252.64337158203100,9,215.3214538747610,0.5342165726152330,68.69231414794920,0.26739968080073600,0.0037134316478522900,0.39422078274021100,0.002415800022730150,B,2,0.9408777
